ID Sire Dam CG Ultra WT1 WT2 FI GAIN FCR RFI
188863903 Sire_182993669 Dam_182998965 188_5_182_Y_M 52.24 2367 3113 1272 746 1.705 -6.2
188863915 Sire_182982366 Dam_182991099 188_5_182_Y_M 50.01 2356 3090 1242 734 1.692 -22.51
188863921 Sire_182982366 Dam_182991304 188_5_182_Y_F 47.43 2082 2702 1104 620 1.781 0.64
188863973 Sire_182988281 Dam_182983141 188_5_182_Y_F 39.45 2002 2614 1065 612 1.74 -15.51
188863979 Sire_182988281 Dam_182986590 188_5_182_Y_F 41.58 2059 2599 1010 540 1.87 -12.21
188863981 Sire_182988281 Dam_182986590 188_5_182_Y_F 46.14 2168 2712 1044 544 1.919 -2.71
188863997 Sire_182988281 Dam_182993188 188_5_182_Y_F 48.84 1970 2446 943 476 1.981 -0.91
188864003 Sire_182988281 Dam_182993866 188_5_182_Y_M 44.36 2406 3178 1240 772 1.606 -71.84
188864023 Sire_182996268 Dam_182984868 188_5_182_Y_F 39.69 2083 2597 1034 514 2.012 32.2
188864029 Sire_182996268 Dam_182985949 188_5_182_Y_F 40.54 1993 2777 1220 784 1.556 -23.9
188864051 Sire_182996268 Dam_182994311 188_5_182_Y_F 45.43 2122 2614 958 492 1.947 -30.08
188864053 Sire_182996268 Dam_182994311 188_5_182_Y_F 41.95 2081 2728 1140 647 1.762 10.91
188864061 Sire_182988829 Dam_182985880 188_5_182_Y_F 43.15 2020 2484 937 464 2.019 -4.87
188864085 Sire_182988829 Dam_182998785 188_5_182_Y_M 45.58 2470 3090 1259 620 2.031 66.92
188864101 Sire_182983365 Dam_182991081 188_5_182_Y_F 46.35 2012 2520 981 508 1.931 -1.58
188864107 Sire_182983365 Dam_182998758 188_5_182_Y_F 37.69 1960 2488 941 528 1.782 -50.92
188864111 Sire_182983365 Dam_182996130 188_5_182_Y_M 47.95 2372 3032 1249 660 1.892 46.78
188864127 Sire_182989051 Dam_182986506 188_5_182_Y_F 42.25 1966 2626 1053 660 1.595 -66.76
188864149 Sire_182989051 Dam_182996946 188_5_182_Y_F 38.66 2036 2646 1101 610 1.805 15.96
188864159 Sire_182989051 Dam_182998961 188_5_182_Y_F 42.3 2038 2736 1230 698 1.762 60.11
188864161 Sire_182989051 Dam_182998761 188_5_182_Y_F 43.89 2074 2712 1115 638 1.748 -4.12
188864175 Sire_182983146 Dam_182992066 188_5_182_Y_M 46.42 2326 3034 1224 708 1.729 -9.24
188864195 Sire_182983146 Dam_182998258 188_5_182_Y_F 42.48 1962 2614 1078 652 1.653 -33.32
188864209 Sire_182995225 Dam_182991202 188_5_182_Y_F 41.88 2004 2530 1012 526 1.924 13.66
188864211 Sire_182995225 Dam_182991202 188_5_182_Y_M 44.44 2380 3112 1217 732 1.663 -52.04
188864223 Sire_182995225 Dam_182991900 188_5_182_Y_F 43.93 2096 2764 1136 668 1.701 -16.09
188864241 Sire_182998620 Dam_182983594 188_5_182_Y_F 45.58 2006 2576 1042 570 1.828 1.04
188864245 Sire_182998620 Dam_182984954 188_5_182_Y_F 43.43 2133 2681 1052 548 1.92 8.08
188864247 Sire_182998620 Dam_182984954 188_5_182_Y_M 49.08 2448 3168 1351 720 1.876 74.83
188864263 Sire_182998620 Dam_182986909 188_5_182_Y_M 48.32 2400 3210 1298 810 1.602 -46.41
188864265 Sire_182998620 Dam_182988540 188_5_182_Y_F 42.47 1976 2626 1084 650 1.668 -28.06
188864271 Sire_182998620 Dam_182992365 188_5_182_Y_F 46.01 2034 2618 1039 584 1.779 -20.7
188864279 Sire_182998620 Dam_182996232 188_5_182_Y_M 48.48 2482 3266 1338 784 1.707 -4.65
188864285 Sire_182998620 Dam_182998859 188_5_182_Y_F 40.78 2090 2608 1015 518 1.959 8.03
188864293 Sire_182987344 Dam_182985374 188_5_182_Y_F 42.45 2010 2548 1026 538 1.907 15
188864297 Sire_182987344 Dam_182988407 188_5_182_Y_F 40.7 2008 2526 925 518 1.786 -66.42
188864339 Sire_181804625 Dam_181564010 188_5_181_M_M 45.53 2370 2944 1121 574 1.953 -3.39
188864345 Sire_181804625 Dam_181565001 188_5_181_M_M 50.25 2326 3014 1194 688 1.735 -21.27
188864363 Sire_181804625 Dam_181805288 188_5_181_M_F 42.52 2001 2615 1032 614 1.681 -50.24
188864367 Sire_181804625 Dam_181805288 188_5_181_M_F 43.39 1908 2535 1008 627 1.608 -69.09
188864369 Sire_181804625 Dam_181806032 188_5_181_M_F 38.77 2025 2656 1176 631 1.864 72.89
188864371 Sire_181804625 Dam_181808826 188_5_181_M_F 43.82 2172 2784 1149 612 1.877 36.26
188864411 Sire_181980084 Dam_181564583 188_5_181_M_F 44.66 2160 2740 1110 580 1.914 30.25
188864413 Sire_181980084 Dam_181567388 188_5_181_M_F 42.7 1956 2374 887 418 2.122 1.42
188864425 Sire_181980084 Dam_181807957 188_5_181_M_F 39.42 2008 2660 1122 652 1.721 1.95
188864433 Sire_181980084 Dam_181981359 188_5_181_M_F 44.96 1982 2652 1118 670 1.669 -14.39
188864435 Sire_181800930 Dam_181563575 188_5_181_M_M 49.97 2393 3180 1350 787 1.715 28.1
188864441 Sire_181800930 Dam_181805413 188_5_181_M_F 45.6 2209 2797 1100 588 1.871 3.28
188864443 Sire_181569294 Dam_181805413 188_5_181_M_F 41.63 2044 2671 1094 627 1.745 -8.87
188864447 Sire_181564997 Dam_181563892 188_5_181_M_F 47.71 1986 2576 1104 590 1.871 47.64
188864457 Sire_181564997 Dam_181566682 188_5_181_M_M 53.28 2632 3298 1222 666 1.835 -54.1
188864463 Sire_181564997 Dam_181980267 188_5_181_M_M 47.46 2356 2934 1100 578 1.903 -24.3
188864473 Sire_181806424 Dam_181568947 188_5_181_M_F 42.34 1970 2474 999 504 1.982 28.22
188864481 Sire_181568468 Dam_181565007 188_5_181_M_F 48.11 2047 2543 1070 496 2.157 92.3
188864483 Sire_181568468 Dam_181566399 188_5_181_M_M 52.96 2312 2973 1170 661 1.77 -17.31
188864485 Sire_181568468 Dam_181803392 188_5_181_M_M 46.75 2346 2980 1256 634 1.981 84
188864489 Sire_181568468 Dam_181805304 188_5_181_M_M 47.37 2490 3136 1276 646 1.975 55.28
188864497 Sire_181568468 Dam_181806537 188_5_181_M_M 48.13 2360 3092 1230 732 1.68 -33.77
188864509 Sire_181807818 Dam_181565952 188_5_181_M_F 43.69 2018 2644 1062 626 1.696 -34.99
188864513 Sire_181807818 Dam_181567526 188_5_181_M_F 40.47 1944 2594 1005 650 1.546 -101
188864521 Sire_181807818 Dam_181803251 188_5_181_M_F 41.14 2031 2687 1178 656 1.796 49.75
188864525 Sire_181807818 Dam_181803375 188_5_181_M_F 40.78 1983 2483 896 500 1.792 -73.41
188864529 Sire_181807818 Dam_181806433 188_5_181_M_F 40.19 2174 2757 1048 583 1.798 -37.29
188864531 Sire_181807818 Dam_181807923 188_5_181_M_F 40.07 1957 2548 1090 591 1.844 38.17
188864551 Sire_181565043 Dam_181803187 188_5_181_M_F 44.5 2128 2620 1003 492 2.039 13.78
188864563 Sire_181565043 Dam_181802784 188_5_181_M_F 42.71 2044 2636 1090 592 1.841 20.72
188864585 Sire_181805412 Dam_181808715 188_5_181_M_F 42.31 1940 2476 928 536 1.731 -67.81
188864587 Sire_181805412 Dam_181808715 188_5_181_M_F 42.37 1960 2524 1030 564 1.826 3.52
188864597 Sire_181806675 Dam_181563473 188_5_181_M_F 44.04 1989 2613 1092 624 1.75 2.43
188864605 Sire_181806675 Dam_181566686 188_5_181_M_F 43.56 1946 2506 954 560 1.704 -65.98
188864607 Sire_181806675 Dam_181566972 188_5_181_M_F 45.06 2114 2662 1062 548 1.938 21.68
188864609 Sire_181806675 Dam_181566972 188_5_181_M_F 41.74 1993 2519 1022 526 1.943 25.74
188864611 Sire_181806675 Dam_181566985 188_5_181_M_F 47.28 1988 2422 907 434 2.09 0
188864615 Sire_181806675 Dam_181565955 188_5_181_M_F 44.28 1920 2416 940 496 1.895 -13.62
188864627 Sire_181800375 Dam_181565871 188_5_181_M_F 44.2 2020 2438 898 418 2.148 0.29
188864643 Sire_181800375 Dam_181807917 188_5_181_M_F 40.76 2008 2588 1091 580 1.881 40.06
188864645 Sire_181800375 Dam_181807917 188_5_181_M_F 40.66 1977 2654 1092 677 1.613 -46.17
188864651 Sire_181800375 Dam_181807920 188_5_181_M_M 46.74 2402 3074 1116 672 1.661 -104.9
188864733 Sire_181806676 Dam_181803185 188_5_181_M_F 42.48 1989 2554 1080 565 1.912 47.06
188864743 Sire_181806676 Dam_181804717 188_5_181_M_F 39.95 1917 2544 1154 627 1.841 75.2
188864747 Sire_181806676 Dam_181804717 188_5_181_M_F 44.51 1932 2456 1019 524 1.945 36.23
188864793 Sire_181980768 Dam_181801587 188_5_181_M_M 53.89 2440 3262 1399 822 1.702 33.26
188864795 Sire_181980768 Dam_181802783 188_5_181_M_F 42.32 1972 2478 881 506 1.741 -92.08
188864799 Sire_181980768 Dam_181802791 188_5_181_M_M 42.08 2294 3028 1173 734 1.598 -75.18
188864801 Sire_181980768 Dam_181806022 188_5_181_M_F 45.92 2098 2646 997 548 1.819 -40.28
188864805 Sire_181980768 Dam_181807641 188_5_181_M_M 45.65 2350 2978 1202 628 1.914 34.34
188864807 Sire_181980768 Dam_181807641 188_5_181_M_F 39.68 2061 2512 904 451 2.004 -33.16
188864819 Sire_181563547 Dam_181567511 188_5_181_M_F 38.41 1960 2452 928 492 1.886 -29.37
188864829 Sire_181563547 Dam_181800797 188_5_181_M_F 41.25 2020 2510 897 490 1.831 -69.82
188864853 Sire_180558985 Dam_180557621 188_5_180_O_F 44.85 2020 2606 1130 586 1.928 71.03
188864857 Sire_180547373 Dam_180561870 188_5_180_O_F 46.58 2028 2604 1088 576 1.889 37.11
188864869 Sire_180547373 Dam_180554649 188_5_180_O_F 41.91 1977 2466 950 489 1.943 -7.71
188864873 Sire_180547373 Dam_180556195 188_5_180_O_F 50.81 2236 2825 1110 589 1.885 7.2
188864877 Sire_180547373 Dam_180561719 188_5_180_O_F 37.29 1923 2388 882 465 1.897 -42.44
188864891 Sire_180559794 Dam_180561413 188_5_180_O_M 48.28 2310 3074 1258 764 1.647 -21.36
188864899 Sire_180559794 Dam_180553574 188_5_180_O_F 39.53 1938 2536 1026 598 1.716 -28.94
188864901 Sire_180559794 Dam_180553885 188_5_180_O_F 39.33 2014 2517 984 503 1.956 5.84
188864919 Sire_180561468 Dam_180553212 188_5_180_O_F 41.97 2016 2682 1066 666 1.601 -69
188864935 Sire_180553884 Dam_180549498 188_5_180_O_F 41.27 1935 2620 1014 685 1.48 -123.9
188864937 Sire_180553884 Dam_180552126 188_5_180_O_F 41.06 1926 2446 930 520 1.788 -47.8
188864951 Sire_180553884 Dam_180558390 188_5_180_O_F 43.54 1984 2688 1168 704 1.659 2.59
188864965 Sire_180561116 Dam_180549517 188_5_180_O_F 37.65 1900 2348 869 448 1.94 -34.76
188864967 Sire_180561116 Dam_180552052 188_5_180_O_F 38 2033 2667 1096 634 1.729 -11.51
188865047 Sire_180562424 Dam_180545724 188_5_180_O_M 48.46 2330 2992 1234 662 1.864 41.05
188865059 Sire_180550789 Dam_180553074 188_5_180_O_F 45.66 2038 2692 1163 654 1.778 35.35
188865071 Sire_180548654 Dam_180550762 188_5_180_O_F 36.48 1918 2622 1160 704 1.648 7.1
188865075 Sire_180548654 Dam_180551013 188_5_180_O_F 44.19 1940 2474 1003 534 1.878 9.11
188865077 Sire_180548654 Dam_180551013 188_5_180_O_F 45.85 2077 2621 1074 544 1.974 44.54
188865085 Sire_180548654 Dam_180557302 188_5_180_O_F 43.58 2056 2545 954 489 1.951 -18.69
188865089 Sire_180548654 Dam_180559246 188_5_180_O_F 42.5 1999 2511 980 512 1.914 -3.96
188865119 Sire_180555927 Dam_180545641 188_5_180_O_M 45.31 2404 3118 1283 714 1.797 23.82
188865169 Sire_180545766 Dam_180558865 188_5_180_O_F 41.04 2002 2547 1074 545 1.971 57.8
188865179 Sire_180545766 Dam_180546798 188_5_180_O_F 48.19 2112 2670 1048 558 1.878 -1.54
188865189 Sire_180556566 Dam_180550695 188_5_180_O_F 39.43 1983 2354 782 371 2.108 -63.58
188865205 Sire_180556566 Dam_180556039 188_5_180_O_F 41.55 1880 2552 1049 672 1.561 -65.98
188865213 Sire_180556566 Dam_180561128 188_5_180_O_F 38.77 1951 2548 1078 597 1.806 21.55
188865215 Sire_180555070 Dam_180546588 188_5_180_O_F 41.12 1985 2529 1038 544 1.908 25.98
188865221 Sire_180555070 Dam_180549302 188_5_180_O_F 38.79 2118 2629 1098 511 2.149 92.44
188865223 Sire_180555070 Dam_180553897 188_5_180_O_F 39.01 2008 2576 1002 568 1.764 -37.42
188865241 Sire_180555070 Dam_180562511 188_5_180_O_F 46.8 2184 2714 988 530 1.864 -48.31
188865245 Sire_180555070 Dam_180562511 188_5_180_O_M 48.86 2335 3028 1198 693 1.729 -24.13
188865249 Sire_180555070 Dam_180561118 188_5_180_O_F 40.37 2200 2737 926 537 1.724 -120.1
188865255 Sire_180561006 Dam_180560252 188_5_180_O_F 41.36 2004 2661 1184 657 1.802 59.91
188865261 Sire_180551289 Dam_180551776 188_5_180_O_F 42.23 1962 2580 1074 618 1.738 -4.69
188865263 Sire_180551289 Dam_180558393 188_5_180_O_F 39.74 1972 2466 1002 494 2.028 40.44
188865273 Sire_180558859 Dam_180551098 188_5_180_O_F 39.75 1983 2607 1094 624 1.753 5.57
188865275 Sire_180558859 Dam_180551098 188_5_180_O_M 45.65 2360 3326 1498 966 1.551 23.91
188865279 Sire_180558859 Dam_180557320 188_5_180_O_F 44.86 2102 2680 1120 578 1.938 53.16
188865285 Sire_180558859 Dam_180558311 188_5_180_O_F 47.51 2186 2778 1178 592 1.99 81.8
188865287 Sire_180558859 Dam_180558806 188_5_180_O_F 43.38 2062 2668 1182 606 1.95 95.87
188865291 Sire_183008791 Dam_183001510 188_6_183_V_M 54.58 2494 3196 1257 702 1.791 24.44
188865293 Sire_183008791 Dam_183001510 188_6_183_V_F 42.76 1956 2642 1193 686 1.739 71.09
188865295 Sire_183008791 Dam_183001635 188_6_183_V_F 43.11 1917 2488 1020 571 1.786 21.89
188865299 Sire_183008791 Dam_183001636 188_6_183_V_F 45.4 1974 2674 1127 700 1.61 -12.99
188865305 Sire_183008791 Dam_183004057 188_6_183_V_M 47.12 2325 3086 1264 761 1.661 -14.27
188865307 Sire_183008791 Dam_183001636 188_6_183_V_M 46.27 2408 3115 1248 707 1.765 17.09
188865309 Sire_183008791 Dam_183004692 188_6_183_V_F 43.81 2014 2498 953 484 1.969 19.83
188865321 Sire_183008791 Dam_183005393 188_6_183_V_M 45.06 2252 2956 1224 704 1.739 8.09
188865333 Sire_183008791 Dam_183010528 188_6_183_V_M 54.16 2408 3147 1260 739 1.705 -2.76
188865339 Sire_183008791 Dam_183010583 188_6_183_V_F 42.4 1918 2632 1168 714 1.636 26.73
188865347 Sire_183010617 Dam_183000402 188_6_183_V_M 49.83 2350 2997 1130 647 1.747 -36.73
188865371 Sire_183009302 Dam_183002697 188_6_183_V_F 41.66 1883 2466 1057 583 1.813 54.61
188865387 Sire_183009302 Dam_183011411 188_6_183_V_F 42.75 1982 2604 1114 622 1.791 50.16
188865391 Sire_183009302 Dam_183013430 188_6_183_V_F 46.23 2039 2516 953 477 1.998 21.15
188865403 Sire_183013900 Dam_183004072 188_6_183_V_F 42.29 2024 2649 1125 625 1.8 48.63
188865413 Sire_183013900 Dam_183005330 188_6_183_V_F 40 1996 2590 1048 594 1.764 8.97
188865417 Sire_183013900 Dam_183007189 188_6_183_V_M 48.99 2446 3250 1323 804 1.646 -7.39
188865421 Sire_183013900 Dam_183008842 188_6_183_V_F 41.83 2046 2664 1111 618 1.798 36.63
188865425 Sire_183013900 Dam_183008842 188_6_183_V_F 42.61 2017 2566 1039 549 1.893 40.18
188865435 Sire_183013900 Dam_183010614 188_6_183_V_F 41.31 1941 2538 1041 597 1.744 11.45
188865441 Sire_183013900 Dam_183004173 188_6_183_V_F 39.88 1892 2328 893 436 2.048 35.49
188865443 Sire_183013900 Dam_183004173 188_6_183_V_F 42.91 2063 2590 1018 527 1.932 30.73
188865473 Sire_183015153 Dam_183011837 188_6_183_V_M 48.09 2369 3084 1277 715 1.786 41.13
188865481 Sire_183015153 Dam_183012329 188_6_183_V_F 43.76 2048 2694 1168 646 1.808 65.19
188865493 Sire_183015153 Dam_183015098 188_6_183_V_F 42.34 1916 2489 956 573 1.668 -43.89
188865503 Sire_183014264 Dam_183003239 188_6_183_V_F 42.85 1961 2530 1005 569 1.766 -1.1
188865509 Sire_183014264 Dam_183003284 188_6_183_V_F 43.67 2050 2690 1148 640 1.794 50.74
188865573 Sire_183010953 Dam_183010665 188_6_183_V_F 43.52 2084 2680 1092 596 1.832 31
188865579 Sire_183010953 Dam_183010826 188_6_183_V_F 43.84 2054 2662 1131 608 1.86 64.81
188865581 Sire_183007902 Dam_183000739 188_6_183_V_F 45.56 2070 2726 1178 656 1.796 60.2
188865615 Sire_183007902 Dam_183013564 188_6_183_V_F 39 1992 2542 992 550 1.804 -2.15
188865645 Sire_183011797 Dam_183003013 188_6_183_V_F 41.47 1935 2476 1010 541 1.867 37.79
188865649 Sire_183011797 Dam_183003236 188_6_183_V_F 44.35 1952 2530 1031 578 1.784 17.95
188865675 Sire_183010955 Dam_183006560 188_6_183_V_M 44.92 2382 3039 1133 657 1.725 -46.14
188865721 Sire_183010955 Dam_183014077 188_6_183_V_M 48.52 2412 3268 1396 856 1.631 16.47
188865725 Sire_183010955 Dam_183014262 188_6_183_V_M 45.09 2258 2926 1134 668 1.698 -46.54
188865733 Sire_183007348 Dam_183003252 188_6_183_V_F 42.15 1943 2368 875 425 2.059 16.91
188865751 Sire_183007348 Dam_183005423 188_6_183_V_F 38.16 1970 2618 1052 648 1.623 -35.1
188865763 Sire_183007348 Dam_183009209 188_6_183_V_F 37.42 1914 2418 921 504 1.827 -9.47
188865791 Sire_183010584 Dam_183002958 188_6_183_V_F 41.1 1986 2655 1103 669 1.649 -8.72
188865807 Sire_183010584 Dam_183007596 188_6_183_V_M 49.37 2388 3304 1354 916 1.478 -83.4
188865821 Sire_183010584 Dam_183014239 188_6_183_V_F 41.94 1944 2584 1053 640 1.645 -20.21
188865827 Sire_183003255 Dam_183000838 188_6_183_V_F 40.91 2131 2724 1024 593 1.727 -44.67
188865863 Sire_183003255 Dam_183012499 188_6_183_V_F 44.12 1970 2592 1082 622 1.74 20.88
188865877 Sire_183006578 Dam_183000094 188_6_183_V_F 41.08 2027 2618 1068 591 1.807 24.93
188865905 Sire_183006578 Dam_183008387 188_6_183_V_F 42.24 1934 2462 977 528 1.85 18.01
188865909 Sire_183006578 Dam_183002753 188_6_183_V_M 47.34 2554 3272 1255 718 1.748 1.89
188865913 Sire_183006578 Dam_183013039 188_6_183_V_M 50.36 2354 3195 1404 841 1.669 43.87
188865917 Sire_183006578 Dam_183013446 188_6_183_V_M 40.92 2300 3016 1228 716 1.715 -3.55
188865927 Sire_183006578 Dam_183000718 188_6_183_V_M 49.84 2338 2942 1107 604 1.833 -16
188865935 Sire_183003763 Dam_183005427 188_6_183_V_F 42.1 2210 2774 1095 564 1.941 37.38
188865939 Sire_183003763 Dam_183005704 188_6_183_V_F 43.24 1929 2526 1063 597 1.781 36.18
188865941 Sire_183003763 Dam_183005704 188_6_183_V_F 38.35 1942 2626 1089 684 1.592 -27.73
188865943 Sire_183003763 Dam_183005704 188_6_183_V_M 45.8 2380 3203 1346 823 1.635 1.78
188865955 Sire_183003763 Dam_183013079 188_6_183_V_F 42.91 2102 2700 1125 598 1.881 57.91
188865961 Sire_183003763 Dam_183013249 188_6_183_V_F 47.47 1988 2628 1077 640 1.683 -6.19
188865963 Sire_183003763 Dam_183015446 188_6_183_V_F 42.44 1867 2456 922 589 1.565 -82.76
188865973 Sire_183006108 Dam_183001217 188_6_183_V_M 45.18 2360 3126 1321 766 1.725 35.06
188865975 Sire_183006108 Dam_183001217 188_6_183_V_F 40.43 2104 2668 1026 564 1.819 -7.56
188865977 Sire_183006108 Dam_183001217 188_6_183_V_F 43.81 2107 2750 1131 643 1.759 17.8
188865979 Sire_183006108 Dam_183006497 188_6_183_V_F 36.84 1881 2470 1034 589 1.756 26.07
188865987 Sire_183006108 Dam_183008385 188_6_183_V_F 37.99 2187 2784 1205 597 2.018 119.62
188865999 Sire_183006108 Dam_183010468 188_6_183_V_F 40.75 2088 2668 1046 580 1.803 0.08
188866005 Sire_183006108 Dam_183011546 188_6_183_V_F 37.44 2013 2596 1163 583 1.995 131.1
188866007 Sire_183006108 Dam_183011790 188_6_183_V_F 41.61 1948 2544 1035 596 1.737 4.86
188866017 Sire_183006108 Dam_183014396 188_6_183_V_M 42.22 2396 3028 1179 632 1.866 23.66
188866021 Sire_183006108 Dam_183005136 188_6_183_V_F 43.27 2084 2588 928 504 1.841 -41.05
188866071 Sire_183003033 Dam_183000420 188_6_183_V_F 41.86 2021 2710 1131 689 1.642 -8.66
188866089 Sire_183003033 Dam_183008004 188_6_183_V_F 46.34 2078 2608 957 530 1.806 -36.68
188866131 Sire_183005370 Dam_183011544 188_6_183_V_F 41.09 1976 2565 979 589 1.662 -50.5
188866157 Sire_183006574 Dam_183003254 188_6_183_V_M 39.84 2346 2980 1071 634 1.689 -82.48
188866159 Sire_183006574 Dam_183003254 188_6_183_V_M 45.59 2376 3118 1191 742 1.605 -72.29
188866163 Sire_183006574 Dam_183003256 188_6_183_V_F 39.66 1936 2490 977 554 1.764 -8.44
188866175 Sire_183006574 Dam_183004842 188_6_183_V_F 36.89 1978 2490 990 512 1.934 37.01
188866191 Sire_183006574 Dam_183009404 188_6_183_V_M 48.61 2372 3228 1357 856 1.585 -19.45
188866205 Sire_182994918 Dam_182982597 188_6_182_Y_F 36.21 1980 2570 1136 590 1.925 104.6
188866211 Sire_182994918 Dam_182983069 188_6_182_Y_M 46.19 2624 3308 1200 684 1.754 -24.66
188866215 Sire_182994918 Dam_182983358 188_6_182_Y_M 48.67 2392 3077 1263 685 1.844 55.22
188866219 Sire_182994918 Dam_182983358 188_6_182_Y_F 42.09 2126 2637 982 511 1.922 -3.58
188866225 Sire_182994918 Dam_182986838 188_6_182_Y_M 50.59 2532 3356 1338 824 1.624 -18.92
188866237 Sire_182994918 Dam_182983588 188_6_182_Y_F 40.21 2055 2712 1127 657 1.715 11.61
188866247 Sire_182984774 Dam_182987441 188_6_182_Y_F 34.7 2018 2637 1009 619 1.63 -60.01
188866255 Sire_182984774 Dam_182990558 188_6_182_Y_F 44.42 1970 2372 884 402 2.199 42.77
188866263 Sire_182984774 Dam_182992698 188_6_182_Y_F 39.99 1972 2499 888 527 1.685 -78.62
188866271 Sire_182984774 Dam_182997264 188_6_182_Y_F 45.97 2077 2626 1113 549 2.027 100.56
188866285 Sire_182998920 Dam_182990559 188_6_182_Y_M 49.78 2451 3126 1125 675 1.667 -77.37
188866297 Sire_182998920 Dam_182998742 188_6_182_Y_F 49.56 2077 2712 1040 635 1.638 -58.4
188866313 Sire_182998770 Dam_182985468 188_6_182_Y_F 42.18 2000 2418 912 418 2.182 47.97
188866315 Sire_182998770 Dam_182985468 188_6_182_Y_F 42.2 2036 2565 905 529 1.711 -78.14
188866325 Sire_182998770 Dam_182999424 188_6_182_Y_M 52.63 2468 3213 1303 745 1.749 29.64
188866327 Sire_182998770 Dam_182987324 188_6_182_Y_F 41.06 1968 2640 1057 672 1.573 -53.64
188866337 Sire_182988830 Dam_182983177 188_6_182_Y_M 49.42 2566 3390 1375 824 1.669 15.46
188866361 Sire_182988830 Dam_182993691 188_6_182_Y_F 42.15 2081 2858 1208 777 1.555 -33.23
188866363 Sire_182988830 Dam_182996097 188_6_182_Y_F 37.7 1958 2542 1057 584 1.81 36.59
188866365 Sire_182988830 Dam_182996097 188_6_182_Y_F 38.73 2054 2583 892 529 1.686 -95.23
188866371 Sire_182993768 Dam_182983298 188_6_182_Y_M 48.55 2417 3264 1314 847 1.551 -56.95
188866375 Sire_182993768 Dam_182983298 188_6_182_Y_M 53.56 2510 3218 1303 708 1.84 63.24
188866389 Sire_182993768 Dam_182990083 188_6_182_Y_M 46.52 2412 3121 1247 709 1.759 13.79
188866393 Sire_182993768 Dam_182990083 188_6_182_Y_F 44.32 2026 2454 917 428 2.143 37.07
188866409 Sire_182993768 Dam_182998625 188_6_182_Y_F 45.35 2042 2685 1112 643 1.729 13.55
188866425 Sire_182989344 Dam_182984773 188_6_182_Y_F 43.11 2026 2572 1011 546 1.852 13.13
188866427 Sire_182989344 Dam_182984773 188_6_182_Y_F 35.16 2062 2522 906 460 1.97 -14.08
188866433 Sire_182989344 Dam_182987871 188_6_182_Y_F 41.4 2016 2419 822 403 2.04 -30.67
188866465 Sire_182993788 Dam_182984946 188_6_182_Y_F 49.99 2046 2652 1160 606 1.914 97.63
188866493 Sire_182993669 Dam_182982365 188_6_182_Y_F 39.55 2078 2581 907 503 1.803 -59.69
188866495 Sire_182993669 Dam_182982365 188_6_182_Y_F 45.04 2018 2596 1004 578 1.737 -24.03
188866497 Sire_182993669 Dam_182982365 188_6_182_Y_F 39.39 1986 2533 907 547 1.658 -82.79
188866501 Sire_182993669 Dam_182984376 188_6_182_Y_F 39.8 2002 2559 1001 557 1.797 -2.41
188866503 Sire_182993669 Dam_182986670 188_6_182_Y_F 37.93 1980 2587 959 607 1.58 -89.39
188866507 Sire_182993669 Dam_182986670 188_6_182_Y_F 41.05 1956 2634 1139 678 1.68 25.09
188866519 Sire_182993669 Dam_182990770 188_6_182_Y_F 42.77 2018 2732 1125 714 1.576 -38.96
188866525 Sire_182993669 Dam_182996987 188_6_182_Y_F 42.35 2164 2666 952 502 1.896 -33.21
188866541 Sire_182982366 Dam_182991099 188_6_182_Y_F 45.81 2096 2675 963 579 1.663 -83.74
